iterations,rate,period_us,quota_us,workers,pattern,burst_low,burst_high,load,trial,run_id,order,timestamp,segment_raw,p99_ms,p95_ms,p50_ms,successful_rps,scheduled,success,errors,rejected,lag_p99_ms,cpu_cores,throttle_fraction,nr_throttled,start_temp_c,mean_temp_c,max_temp_c,monitor_samples,drain_elapsed_s,host_cpu_pct,client_cpu_peak_pct,power_variant,segment,failure_fraction,log_p99,cell
44000,66.59,100000,50000,1,bursty,33.295,99.885,moderate,5,p100000_w1_moderate_bursty_r5,144,1790178729.6931736,3,6.58097,6.305155,5.702551,66.5980144279284,3996,3996,0,0,1.077564,0.3235092113696628,0.0033333333333333335,2,40.56730769230769,43.94181034482759,46.125,58,60.001788857,3.479827586206896,5.61,ca129a4af3,4,0.0,1.884182150885868,100000_1_moderate_bursty
44000,66.59,10000,5000,4,bursty,33.295,99.885,moderate,1,p10000_w4_moderate_bursty_r1,145,1790178895.8034372,3,6.568203,6.246089,5.654019,66.59891889308972,3996,3996,0,0,1.076501,0.32342369894574996,0.04365700861393892,223,40.47115384615385,43.814655172413794,46.625,58,60.000973986,3.4693103448275866,5.88,ca129a4af3,4,0.0,1.8822402791024657,10000_4_moderate_bursty
44000,66.59,100000,50000,1,bursty,33.295,99.885,moderate,4,p100000_w1_moderate_bursty_r4,146,1790179061.9492617,3,6.468369,6.26391,5.664023,66.59788963386366,3996,3996,0,0,1.073094,0.3228669580625459,0.0,0,40.31730769230769,43.67025862068966,45.875,58,60.001901291,3.468793103448276,6.6,ca129a4af3,4,0.0,1.86692399018033,100000_1_moderate_bursty
44000,66.59,0,0,1,bursty,33.295,99.885,moderate,3,p0_w1_moderate_bursty_r3,147,1790179228.0597973,3,6.468152,6.236769,5.684118,66.59786124076525,3996,3996,0,0,1.072758,0.3225637922928159,0.0,0,40.25,43.560344827586206,45.75,58,60.001926872,3.4760344827586205,6.86,ca129a4af3,4,0.0,1.866890441747947,0_1_moderate_bursty
44000,66.59,10000,5000,1,steady,33.295,99.885,moderate,1,p10000_w1_moderate_steady_r1,148,1790179394.1533968,3,6.608459,6.383711,5.805121,66.59961123364937,3996,3996,0,0,1.084172,0.32783669717954467,0.046825529078486916,281,40.18269230769231,43.359913793103445,45.625,58,60.000350242,3.6458620689655175,5.94,ca129a4af3,4,0.0,1.8883504950654353,10000_1_moderate_steady
44000,113.21,250000,125000,4,bursty,56.605,169.815,high,4,p250000_w4_high_bursty_r4,149,1790179581.0266063,3,964.850638,710.515109,165.961294,111.99708671984357,6793,6793,0,0,1.063857,0.41575489010446803,0.5843621399176955,142,40.13461538461539,52.65677966101695,54.75,59,60.653363395,4.329661016949152,9.43,ca129a4af3,4,0.0,6.871973310084827,250000_4_high_bursty
44000,66.59,100000,50000,4,bursty,33.295,99.885,moderate,4,p100000_w4_moderate_bursty_r4,150,1790179753.202817,3,6.594463,6.310144,5.70565,66.59769922042604,3996,3996,0,0,1.082684,0.32354360472892296,0.0066555740432612314,4,40.49038461538461,43.793103448275865,46.0,58,60.002072846,3.473793103448276,5.77,ca129a4af3,4,0.0,1.8862303575318426,100000_4_moderate_bursty
44000,66.59,0,0,4,bursty,33.295,99.885,moderate,2,p0_w4_moderate_bursty_r2,151,1790179919.324916,3,6.527485,6.268258,5.66898,66.59738577289939,3996,3996,0,0,1.071229,0.32321037088802446,0.0,0,40.33653846153846,43.63577586206897,45.875,58,60.002355252,3.4563793103448277,6.86,ca129a4af3,4,0.0,1.8760217236183803,0_4_moderate_bursty
44000,113.21,50000,25000,1,bursty,56.605,169.815,high,1,p50000_w1_high_bursty_r1,152,1790180086.328885,3,1002.828064,995.701319,503.22229,104.4786544118774,6793,6371,0,422,1.063236,0.42397168353305925,0.648360655737705,791,40.20192307692308,51.065677966101696,52.625,59,60.978962984,4.529322033898305,14.29,ca129a4af3,4,0.06212277344325041,6.910579351532755,50000_1_high_bursty
44000,113.21,250000,125000,4,steady,56.605,169.815,high,1,p250000_w4_high_steady_r1,153,1790180258.5075686,3,5.945591,5.7125,5.000247,113.21596990728386,6793,6793,0,0,1.060382,0.4897497512294613,0.05416666666666667,13,40.49038461538461,46.57543103448276,48.375,58,60.000369255,4.775689655172414,4.9,ca129a4af3,4,0.0,1.7826499364717472,250000_4_high_steady
44000,66.59,50000,25000,2,bursty,33.295,99.885,moderate,3,p50000_w2_moderate_bursty_r3,154,1790180429.486503,3,6.520049,6.286889,5.716097,66.5989881604629,3996,3996,0,0,1.06868,0.3239358054667999,0.0075,9,40.70192307692308,43.93103448275862,46.25,58,60.000911581,3.4867241379310348,5.66,ca129a4af3,4,0.0,1.874881891247745,50000_2_moderate_bursty
44000,66.59,250000,125000,2,steady,33.295,99.885,moderate,2,p250000_w2_moderate_steady_r2,155,1790180600.629589,3,6.555089,6.355944,5.821434,66.5996686855182,3996,3996,0,0,1.084695,0.3288166685145101,0.0,0,40.36538461538461,43.49568965517241,45.875,58,60.000298483,3.6848275862068967,6.67,ca129a4af3,4,0.0,1.8802416945453062,250000_2_moderate_steady
44000,66.59,250000,125000,1,steady,33.295,99.885,moderate,5,p250000_w1_moderate_steady_r5,156,1790180786.7744486,3,6.547183,6.33185,5.790785,66.5989246504733,3996,3996,0,0,1.090974,0.3273369051034375,0.0,0,40.10576923076923,43.41379310344828,45.75,58,60.000968799,3.6574137931034483,5.71,ca129a4af3,4,0.0,1.8790348808019304,250000_1_moderate_steady
44000,66.59,10000,5000,2,bursty,33.295,99.885,moderate,5,p10000_w2_moderate_bursty_r5,157,1790180952.8668108,3,21.961273,6.552265,5.681893,66.59884517935454,3996,3996,0,0,1.070304,0.32221792975824337,0.08078431372549019,412,40.25,43.45474137931034,45.75,58,60.001040397,3.496551724137931,4.95,ca129a4af3,4,0.0,3.089280583995799,10000_2_moderate_bursty
44000,66.59,10000,5000,1,steady,33.295,99.885,moderate,3,p10000_w1_moderate_steady_r3,158,1790181118.98379,3,6.584779,6.365898,5.807584,66.59935563902431,3996,3996,0,0,1.090644,0.3275525840703221,0.04315947342109648,259,40.125,43.27155172413793,45.375,58,60.000580511,3.664655172413793,6.8,ca129a4af3,4,0.0,1.8847607735082912,10000_1_moderate_steady
44000,66.59,100000,50000,2,steady,33.295,99.885,moderate,2,p100000_w2_moderate_steady_r2,159,1790181285.1100538,3,6.637018,6.402813,5.849692,66.5991374346116,3996,3996,0,0,1.081924,0.3300266060202637,0.0,0,40.14423076923077,43.48706896551724,46.0,58,60.000777096,3.699310344827586,8.74,ca129a4af3,4,0.0,1.892662766228816,100000_2_moderate_steady
44000,66.59,50000,25000,1,steady,33.295,99.885,moderate,5,p50000_w1_moderate_steady_r5,160,1790181476.2424583,3,6.561195,6.329296,5.805925,66.59954799885766,3996,3996,0,0,1.08843,0.32785622010665366,0.0,0,40.05769230769231,43.349137931034484,45.75,58,60.000407211,3.6912068965517246,5.88,ca129a4af3,4,0.0,1.8811727510001817,50000_1_moderate_steady
44000,66.59,0,0,2,steady,33.295,99.885,moderate,3,p0_w2_moderate_steady_r3,161,1790181642.3901086,3,6.598432,6.354877,5.820483,66.59950502359874,3996,3996,0,0,1.088581,0.3279508598455775,0.0,0,40.20192307692308,43.327586206896555,45.5,58,60.000445928,3.692241379310345,6.8,ca129a4af3,4,0.0,1.8868320450492133,0_2_moderate_steady
44000,66.59,0,0,4,bursty,33.295,99.885,moderate,1,p0_w4_moderate_bursty_r1,162,1790181808.535647,3,6.520639,6.280745,5.694489,66.59828282321585,3996,3996,0,0,1.076115,0.3231724085034478,0.0,0,40.15384615384615,43.49353448275862,45.875,58,60.001547046,3.4468965517241372,5.61,ca129a4af3,4,0.0,1.8749723772712434,0_4_moderate_bursty
44000,66.59,100000,50000,4,bursty,33.295,99.885,moderate,2,p100000_w4_moderate_bursty_r2,163,1790181984.6500506,3,6.525767,6.265757,5.677591,66.59834279014743,3996,3996,0,0,1.064224,0.32304541274834697,0.0016666666666666668,1,39.99038461538461,43.50431034482759,45.5,58,60.001493019,3.5213793103448277,6.6,ca129a4af3,4,0.0,1.8757584941932652,100000_4_moderate_bursty
44000,113.21,0,0,2,steady,56.605,169.815,high,5,p0_w2_high_steady_r5,164,1790182150.7519593,3,5.966621,5.727508,5.020122,113.21565496213928,6793,6793,0,0,1.060652,0.4896679712460734,0.0,0,40.04807692307692,46.519396551724135,48.25,58,60.000536165,4.7908620689655175,4.76,ca129a4af3,4,0.0,1.7861807705180255,0_2_high_steady
44000,113.21,50000,25000,2,bursty,56.605,169.815,high,4,p50000_w2_high_bursty_r4,165,1790182322.9063334,3,1242.380628,1221.258971,747.321012,95.61597051869545,6793,5850,0,943,1.066106,0.43536115989450747,0.7026143790849673,860,40.48076923076923,44.30508474576271,46.375,59,61.18224778,4.590338983050847,7.62,ca129a4af3,4,0.13881937288385102,7.124784679311111,50000_2_high_bursty
44000,66.59,250000,125000,2,steady,33.295,99.885,moderate,1,p250000_w2_moderate_steady_r1,166,1790182495.0836902,3,6.608186,6.391446,5.86275,66.59866801775982,3996,3996,0,0,1.085199,0.3298302183191526,0.0,0,40.00961538461539,43.23922413793103,46.25,58,60.001200008,3.691034482758621,6.8,ca129a4af3,4,0.0,1.8883091835222958,250000_2_moderate_steady
44000,113.21,100000,50000,2,steady,56.605,169.815,high,3,p100000_w2_high_steady_r3,167,1790182686.1687746,3,6.147163,5.772291,5.05435,113.21601461601288,6793,6793,0,0,1.058045,0.4888109835719527,0.18,108,39.79807692307692,46.14870689655172,48.0,58,60.000345561,4.780344827586207,5.94,ca129a4af3,4,0.0,1.8159906745734655,100000_2_high_steady
44000,66.59,50000,25000,4,bursty,33.295,99.885,moderate,4,p50000_w4_moderate_bursty_r4,168,1790182862.1319144,3,6.563756,6.328479,5.690316,66.59822306062138,3996,3996,0,0,1.071549,0.3232730136759543,0.009166666666666667,11,39.69230769230769,42.97844827586207,45.375,58,60.001600889,3.470172413793103,4.81,ca129a4af3,4,0.0,1.8815630000811119,50000_4_moderate_bursty
44000,113.21,0,0,1,bursty,56.605,169.815,high,3,p0_w1_high_bursty_r3,169,1790183028.2647545,3,6.470731,6.150327,4.306544,113.21469733851852,6793,6793,0,0,1.05954,0.44800516416174807,0.0,0,39.25961538461539,49.26293103448276,51.5,58,60.001043678,4.562931034482758,5.77,ca129a4af3,4,0.0,1.8672890851291652,0_1_high_bursty
44000,66.59,100000,50000,4,steady,33.295,99.885,moderate,1,p100000_w4_moderate_steady_r1,170,1790183224.3832593,3,6.605426,6.361454,5.821628,66.59942599286725,3996,3996,0,0,1.083301,0.3288367854554266,0.0,0,39.19230769230769,42.230603448275865,44.625,58,60.000517128,3.6686206896551723,5.88,ca129a4af3,4,0.0,1.8878914324879625,100000_4_moderate_steady
44000,113.21,10000,5000,2,bursty,56.605,169.815,high,5,p10000_w2_high_bursty_r5,171,1790183391.7021725,3,1315.965355,1290.467137,825.586665,92.1854440603266,6793,5651,0,1142,1.063783,0.4398110393193819,0.7378894144511499,4524,38.86538461538461,43.46875,45.0,60,61.300350154,5.1049999999999995,6.48,ca129a4af3,4,0.16811423524216104,7.182325785550885,10000_2_high_bursty
44000,66.59,10000,5000,2,bursty,33.295,99.885,moderate,4,p10000_w2_moderate_bursty_r4,172,1790183564.884087,3,6.535889,6.231314,5.64335,66.59873774968351,3996,3996,0,0,1.073245,0.3228548288165659,0.0427734375,219,38.63461538461539,41.74353448275862,43.875,58,60.001137184,3.4613793103448276,6.67,ca129a4af3,4,0.0,1.8773083745493542,10000_2_moderate_bursty
44000,113.21,0,0,4,bursty,56.605,169.815,high,4,p0_w4_high_bursty_r4,173,1790183725.9808497,3,6.467261,6.188077,4.286184,113.21526304459158,6793,6793,0,0,1.063126,0.4469430044151705,0.0,0,38.77884615384615,48.383620689655174,50.5,58,60.000743869,4.542413793103448,5.83,ca129a4af3,4,0.0,1.866752680394458,0_4_high_bursty
44000,66.59,10000,5000,2,steady,33.295,99.885,moderate,4,p10000_w2_moderate_steady_r4,174,1790183902.0492308,3,6.635911,6.360703,5.828052,66.59951206089487,3996,3996,0,0,1.079673,0.32813495286032246,0.055,330,38.67307692307692,41.577586206896555,43.875,58,60.000439588,3.665862068965517,5.94,ca129a4af3,4,0.0,1.8924959605444691,10000_2_moderate_steady
44000,66.59,100000,50000,1,bursty,33.295,99.885,moderate,2,p100000_w1_moderate_bursty_r2,175,1790184063.1866972,3,6.51028,6.301781,5.696481,66.59865896385321,3996,3996,0,0,1.075436,0.3237256095127744,0.0016666666666666668,1,38.49038461538461,41.55172413793103,44.125,58,60.001208165,3.477586206896552,5.66,ca129a4af3,4,0.0,1.87338246604823,100000_1_moderate_bursty
44000,113.21,100000,50000,1,steady,56.605,169.815,high,1,p100000_w1_high_steady_r1,176,1790184234.3253567,3,6.088433,5.796658,5.070442,113.21430283127356,6793,6793,0,0,1.063445,0.48832445978238515,0.165,99,37.89423076923077,44.394396551724135,46.0,58,60.001252758,4.8117241379310345,9.62,ca129a4af3,4,0.0,1.806390741551909,100000_1_high_steady
44000,66.59,250000,125000,1,bursty,33.295,99.885,moderate,3,p250000_w1_moderate_bursty_r3,177,1790184410.2700617,3,6.467747,6.229646,5.657084,66.59812730283906,3996,3996,0,0,1.075571,0.32322339164453345,0.0,0,37.93269230769231,41.04525862068966,43.5,58,60.001687162,3.4817241379310344,4.81,ca129a4af3,4,0.0,1.866827825303565,250000_1_moderate_bursty
44000,113.21,250000,125000,2,steady,56.605,169.815,high,2,p250000_w2_high_steady_r2,178,1790323963.3676007,7,5.953122,5.704905,4.989083,113.21482890129579,6793,6793,0,0,1.062412,0.4888009800295555,0.05,12,40.84615384615385,47.5301724137931,49.625,58,60.000973953,4.805172413793104,5.71,ca129a4af3,5,0.0,1.7839157878298941,250000_2_high_steady
44000,113.21,50000,25000,2,steady,56.605,169.815,high,3,p50000_w2_high_steady_r3,179,1790324134.3795853,7,6.862959,5.762938,5.021495,113.21498122769346,6793,6793,0,0,1.058597,0.4879540106940618,0.3025,363,41.52884615384615,47.93318965517241,50.0,58,60.000893224,4.806379310344827,4.76,ca129a4af3,5,0.0,1.9261386898448323,50000_2_high_steady
44000,66.59,250000,125000,2,steady,33.295,99.885,moderate,3,p250000_w2_moderate_steady_r3,180,1790324305.4035258,7,6.519221,6.305502,5.787996,66.59859807509103,3996,3996,0,0,1.083596,0.3270365051613157,0.0,0,41.76923076923077,44.83620689655172,47.0,58,60.001263022,3.6913793103448276,5.77,ca129a4af3,5,0.0,1.8747548902728264,250000_2_moderate_steady
44000,66.59,250000,125000,1,steady,33.295,99.885,moderate,3,p250000_w1_moderate_steady_r3,181,1790324471.5329967,7,6.634574,6.383512,5.857657,66.59907900688633,3996,3996,0,0,1.084554,0.3279842513960581,0.0,0,41.57692307692308,46.42025862068966,56.375,58,60.000829735,4.16155172413793,30.69,ca129a4af3,5,0.0,1.8922944607493186,250000_1_moderate_steady
44000,66.59,50000,25000,4,bursty,33.295,99.885,moderate,5,p50000_w4_moderate_bursty_r5,182,1790324637.6867206,7,6.518798,6.252746,5.661724,66.59755224581578,3996,3996,0,0,1.078044,0.32266255878424577,0.01,12,41.49038461538461,44.78879310344828,47.25,58,60.002205265,3.483103448275863,4.81,ca129a4af3,5,0.0,1.8746900031147162,50000_4_moderate_bursty
44000,66.59,100000,50000,2,bursty,33.295,99.885,moderate,5,p100000_w2_moderate_bursty_r5,183,1790324803.8280847,7,6.554442,6.307986,5.717762,66.59767739379132,3996,3996,0,0,1.066996,0.32359471260530603,0.01,6,41.29807692307692,44.69181034482759,47.25,58,60.002092511,3.506551724137931,5.71,ca129a4af3,5,0.0,1.880142987734128,100000_2_moderate_bursty
44000,66.59,250000,125000,1,bursty,33.295,99.885,moderate,4,p250000_w1_moderate_bursty_r4,184,1790325030.086762,7,6.549782,6.286414,5.681593,66.59831621142081,3996,3996,0,0,1.082808,0.32262326746140835,0.0,0,40.79807692307692,44.321120689655174,46.5,58,60.001516965,3.5046551724137927,4.95,ca129a4af3,5,0.0,1.8794317666505398,250000_1_moderate_bursty
44000,113.21,100000,50000,1,bursty,56.605,169.815,high,3,p100000_w1_high_bursty_r3,185,1790325197.0419247,7,839.977575,787.819778,310.945876,111.71637328503758,6793,6793,0,0,1.060964,0.41876336382785234,0.6167763157894737,375,40.95192307692308,56.269067796610166,58.5,59,60.805769112,4.426271186440678,5.66,ca129a4af3,5,0.0,6.733375195052432,100000_1_high_bursty
44000,66.59,100000,50000,2,steady,33.295,99.885,moderate,4,p100000_w2_moderate_steady_r4,186,1790325369.2278852,7,6.529477,6.330689,5.807852,66.59880136143298,3996,3996,0,0,1.08909,0.3278080908220008,0.0,0,41.42307692307692,44.81896551724138,47.0,58,60.001079874,3.720689655172414,13.73,ca129a4af3,5,0.0,1.8763268481971995,100000_2_moderate_steady
44000,113.21,0,0,1,bursty,56.605,169.815,high,5,p0_w1_high_bursty_r5,187,1790325535.368584,7,6.481957,6.151849,4.297557,113.21604371802931,6793,6793,0,0,1.059076,0.4472031114562737,0.0,0,41.23076923076923,51.422413793103445,53.5,58,60.000330138,4.567413793103449,8.57,ca129a4af3,5,0.0,1.8690224709423384,0_1_high_bursty
44000,113.21,10000,5000,2,bursty,56.605,169.815,high,1,p10000_w2_high_bursty_r1,188,1790325702.8176358,7,1260.215051,1177.544278,652.882374,101.20140489917127,6793,6201,0,592,1.059219,0.43512885182895616,0.7204634464751958,4415,42.10576923076923,49.354166666666664,51.25,60,61.273852929,5.154166666666666,15.69,ca129a4af3,5,0.08714853525688208,7.1390376607789605,10000_2_high_bursty
44000,66.59,50000,25000,1,bursty,33.295,99.885,moderate,3,p50000_w1_moderate_bursty_r3,189,1790325885.9876993,7,6.611251,6.368027,5.728845,66.5983899350845,3996,3996,0,0,1.076498,0.32450813874563444,0.019983347210657785,24,41.66346153846154,44.95474137931034,47.0,58,60.001450544,3.5075862068965518,5.05,ca129a4af3,5,0.0,1.8887728946553677,50000_1_moderate_bursty
44000,113.21,10000,5000,2,bursty,56.605,169.815,high,2,p10000_w2_high_bursty_r2,190,1790326048.4275212,7,1350.303112,1325.687264,887.927092,90.60103289745713,6793,5556,0,1237,1.061231,0.4463966576566068,0.7681773720247799,4712,41.84615384615385,45.36666666666667,47.25,60,61.323804181,4.8565,6.8,ca129a4af3,5,0.18209921978507287,7.2080843736373765,10000_2_high_bursty
44000,113.21,50000,25000,4,bursty,56.605,169.815,high,3,p50000_w4_high_bursty_r3,191,1790326242.8435893,7,1384.412268,1328.976911,795.190621,95.94860588025892,6793,5876,0,917,1.063671,0.4376448976625115,0.7110204081632653,871,41.34615384615385,45.313559322033896,47.25,59,61.241119098,4.6286440677966105,7.77,ca129a4af3,5,0.13499190343000148,7.233030973322619,50000_4_high_bursty
44000,66.59,100000,50000,4,steady,33.295,99.885,moderate,5,p100000_w4_moderate_steady_r5,192,1790326415.0330143,7,6.617016,6.398355,5.8412,66.59896063220076,3996,3996,0,0,1.084616,0.3287855831970992,0.0,0,41.18269230769231,44.41379310344828,46.875,58,60.000936382,3.7227586206896555,6.67,ca129a4af3,5,0.0,1.8896445130412047,100000_4_moderate_steady
44000,66.59,0,0,4,steady,33.295,99.885,moderate,3,p0_w4_moderate_steady_r3,193,1790326581.1904798,7,6.558022,6.340334,5.800008,66.59890048101258,3996,3996,0,0,1.089414,0.327585350884177,0.0,0,41.05769230769231,44.463362068965516,46.5,58,60.000990574,3.731379310344828,5.77,ca129a4af3,5,0.0,1.880689033098135,0_4_moderate_steady
44000,66.59,100000,50000,1,bursty,33.295,99.885,moderate,3,p100000_w1_moderate_bursty_r3,194,1790326807.5194304,7,6.578856,6.338425,5.721869,66.59813019533651,3996,3996,0,0,1.074896,0.32362915623949723,0.005,3,40.60576923076923,44.196120689655174,46.5,58,60.001684556,3.499827586206897,5.66,ca129a4af3,5,0.0,1.8838608700394215,100000_1_moderate_bursty
44000,66.59,100000,50000,4,bursty,33.295,99.885,moderate,3,p100000_w4_moderate_bursty_r3,195,1790326973.6439228,7,6.505662,6.27812,5.685078,66.59788706992626,3996,3996,0,0,1.080589,0.3219796469592575,0.0,0,40.69230769230769,44.189655172413794,46.375,58,60.001903601,3.520172413793104,5.77,ca129a4af3,5,0.0,1.8726728746573387,100000_4_moderate_bursty
44000,113.21,250000,125000,1,bursty,56.605,169.815,high,5,p250000_w1_high_bursty_r5,196,1790327140.2203417,7,481.042528,435.858788,155.523789,112.46881986802632,6793,6793,0,0,1.056246,0.4081928990168508,0.5578512396694215,135,40.69230769230769,58.16949152542373,61.5,59,60.398962201,4.3059322033898315,10.38,ca129a4af3,5,0.0,6.17595568199773,250000_1_high_bursty
44000,66.59,250000,125000,2,steady,33.295,99.885,moderate,4,p250000_w2_moderate_steady_r4,197,1790327317.3423657,7,6.606245,6.369806,5.829863,66.59947782790408,3996,3996,0,0,1.082713,0.3291916097769413,0.0,0,41.06730769230769,44.19396551724138,46.5,58,60.000470429,3.705344827586207,5.71,ca129a4af3,5,0.0,1.8880154137770893,250000_2_moderate_steady
44000,66.59,0,0,2,steady,33.295,99.885,moderate,5,p0_w2_moderate_steady_r5,198,1790327483.4741187,7,6.690504,6.429172,5.852172,66.59945231274396,3996,3996,0,0,1.088263,0.32965775549703813,0.0,0,40.86538461538461,44.060344827586206,46.5,58,60.000493416,3.704310344827586,5.71,ca129a4af3,5,0.0,1.9006892076253687,0_2_moderate_steady
44000,66.59,100000,50000,2,bursty,33.295,99.885,moderate,1,p100000_w2_moderate_bursty_r1,199,1790327649.6016226,7,6.487919,6.268844,5.683533,66.59855880829737,3996,3996,0,0,1.073681,0.32372669317044955,0.0016666666666666668,1,40.80769230769231,44.08405172413793,46.625,58,60.001298399,3.5206896551724136,6.6,ca129a4af3,5,0.0,1.869941832148249,100000_2_moderate_bursty
44000,113.21,10000,5000,4,steady,56.605,169.815,high,5,p10000_w4_high_steady_r5,200,1790327815.7883358,7,106.983431,70.759123,14.192197,113.20310679855002,6793,6793,0,0,1.059324,0.49380005162377394,0.8868521913014498,5322,40.57692307692308,47.57974137931034,49.375,58,60.007187012,5.688448275862069,6.6,ca129a4af3,5,0.0,4.672673972004045,10000_4_high_steady
44000,66.59,0,0,4,bursty,33.295,99.885,moderate,5,p0_w4_moderate_bursty_r5,201,1790327986.8401644,7,6.524841,6.279441,5.699311,66.59861550025197,3996,3996,0,0,1.070127,0.32346040039891183,0.0,0,40.86538461538461,44.19181034482759,46.375,58,60.001247323,3.492241379310345,5.71,ca129a4af3,5,0.0,1.8756165850957651,0_4_moderate_bursty
44000,113.21,0,0,2,bursty,56.605,169.815,high,4,p0_w2_high_bursty_r4,202,1790328152.9481797,7,6.483535,6.181764,4.310252,113.21603009255507,6793,6793,0,0,1.060386,0.4486941380825088,0.0,0,40.67307692307692,51.071120689655174,53.0,58,60.000337359,4.587413793103448,5.83,ca129a4af3,5,0.0,1.8692658863110403,0_2_high_bursty
44000,66.59,50000,25000,4,steady,33.295,99.885,moderate,3,p50000_w4_moderate_steady_r3,203,1790328329.0684657,7,6.595798,6.338354,5.798159,66.59951626662351,3996,3996,0,0,1.08988,0.3274736834508842,0.0,0,41.25,44.258620689655174,46.625,58,60.000435799,3.674137931034483,5.88,ca129a4af3,5,0.0,1.8864327796074267,50000_4_moderate_steady
44000,66.59,50000,25000,2,steady,33.295,99.885,moderate,1,p50000_w2_moderate_steady_r1,204,1790328500.2034454,7,6.602941,6.374432,5.815853,66.59944234732936,3996,3996,0,0,1.08967,0.3282045316161554,0.0,0,40.90384615384615,44.25,46.375,58,60.000502394,3.702758620689655,6.8,ca129a4af3,5,0.0,1.8875151558400893,50000_2_moderate_steady
44000,66.59,10000,5000,1,bursty,33.295,99.885,moderate,4,p10000_w1_moderate_bursty_r4,205,1790328666.387088,7,6.712711,6.326668,5.688571,66.59795351037661,3996,3996,0,0,1.073295,0.3228070286718171,0.07502930832356389,384,40.84615384615385,44.30818965517241,46.75,58,60.001843741,3.5662068965517246,6.8,ca129a4af3,5,0.0,1.9040028932329411,10000_1_moderate_bursty
44000,66.59,0,0,1,bursty,33.295,99.885,moderate,4,p0_w1_moderate_bursty_r4,206,1790328832.5424812,7,6.577583,6.349556,5.740258,66.59853400310018,3996,3996,0,0,1.068105,0.3242495276110747,0.0,0,40.84615384615385,44.36422413793103,46.625,58,60.001320747,3.5086206896551713,5.71,ca129a4af3,5,0.0,1.8836673526288255,0_1_moderate_bursty
44000,113.21,10000,5000,1,steady,56.605,169.815,high,5,p10000_w1_high_steady_r5,207,1790328998.6079612,7,13.438673,9.12506,5.374057,113.21162774353546,6793,6793,0,0,1.054101,0.48771430423273743,0.6215630728211965,3730,40.74038461538461,47.418103448275865,50.0,58,60.002670533,4.892931034482759,7.84,ca129a4af3,5,0.0,2.598136595101323,10000_1_high_steady
44000,113.21,250000,125000,1,bursty,56.605,169.815,high,4,p250000_w1_high_bursty_r4,208,1790329169.9979713,7,460.917021,421.723315,151.432049,112.48397846942152,6793,6793,0,0,1.059071,0.4069212024625488,0.5578512396694215,135,41.15384615384615,58.6271186440678,61.75,59,60.390822697,4.266610169491525,6.67,ca129a4af3,5,0.0,6.133218028964292,250000_1_high_bursty
44000,113.21,250000,125000,1,bursty,56.605,169.815,high,2,p250000_w1_high_bursty_r2,209,1790329347.6327336,7,476.300837,432.327265,152.308551,112.45306058545356,6793,6793,0,0,1.057345,0.40809027469478587,0.5578512396694215,135,41.35576923076923,58.557203389830505,61.875,59,60.407426571,4.296779661016949,6.67,ca129a4af3,5,0.0,6.1660496651010925,250000_1_high_bursty
44000,66.59,50000,25000,2,steady,33.295,99.885,moderate,4,p50000_w2_moderate_steady_r4,210,1790329524.803738,7,6.611709,6.377392,5.817129,66.5986311805737,3996,3996,0,0,1.088995,0.3279919361666192,0.0,0,41.45192307692308,44.4375,46.75,58,60.001233196,3.696206896551724,7.84,ca129a4af3,5,0.0,1.888842168100978,50000_2_moderate_steady
44000,113.21,100000,50000,4,bursty,56.605,169.815,high,1,p100000_w4_high_bursty_r1,211,1790329697.4779577,7,4353.542979,3528.514796,164.979069,110.16414156177169,6793,6764,1,28,1.065803,0.4380910658841316,0.7133550488599348,438,41.14423076923077,49.77708333333333,50.75,60,61.399289316,4.6185,5.77,ca129a4af3,5,0.0042691005446783455,8.378745270506606,100000_4_high_bursty
44000,113.21,10000,5000,4,bursty,56.605,169.815,high,2,p10000_w4_high_bursty_r2,212,1790329866.8608165,7,1212.824228,1157.376737,648.775717,101.51719652443649,6793,6207,0,586,1.061833,0.426564971004071,0.6811120196238757,4165,41.39423076923077,48.565677966101696,49.625,59,61.142350385,5.1679661016949145,6.6,ca129a4af3,5,0.0862652730752245,7.1007069916015,10000_4_high_bursty
44000,113.21,0,0,2,steady,56.605,169.815,high,3,p0_w2_high_steady_r3,213,1790330039.0459895,7,5.930923,5.699742,5.0112,113.21551250999364,6793,6793,0,0,1.059943,0.4896888809899135,0.0,0,41.41346153846154,47.57974137931034,49.25,58,60.00061166,4.801551724137931,5.71,ca129a4af3,5,0.0,1.7801798501386945,0_2_high_steady
44000,66.59,0,0,2,steady,33.295,99.885,moderate,4,p0_w2_moderate_steady_r4,214,1790330210.0754383,7,6.57242,6.359932,5.818863,66.59872217253763,3996,3996,0,0,1.085782,0.3284426158405911,0.0,0,41.49038461538461,44.60344827586207,47.0,58,60.001151218,3.717068965517242,7.69,ca129a4af3,5,0.0,1.8828821056193308,0_2_moderate_steady
44000,66.59,100000,50000,4,steady,33.295,99.885,moderate,4,p100000_w4_moderate_steady_r4,215,1790330436.358488,7,6.654554,6.398022,5.839598,66.59899014397269,3996,3996,0,0,1.08703,0.32877803516735066,0.0,0,40.89423076923077,44.22629310344828,46.625,58,60.000909794,3.6981034482758623,5.94,ca129a4af3,5,0.0,1.8953014323210762,100000_4_moderate_steady
